word1,word2,count,Cn1,Prob
see,can,1,20,0.016580064
see,chang,1,20,0.013633351
see,gave,1,20,0.01295334
see,god,1,20,0.013028897
see,guy,1,20,0.013633351
see,journey,1,20,0.012575557
see,kick,1,20,0.012877784
see,later,1,20,0.013104454
see,love,1,20,0.015295599
see,mani,1,20,0.014011135
see,much,1,20,0.014615589
see,paca,1,20,0.012575557
see,statist,1,20,0.01272667
see,sun,1,20,0.012877784
see,tiger,1,20,0.012575557
see,use,1,20,0.014388918
see,ve,2,20,0.064011135
see,want,1,20,0.014237805
see,yesterday,1,20,0.01295334
seek,imag,1,2,0.125715801
seek,ove,1,2,0.125079533
seem,flip,1,13,0.0193776
seem,guilti,1,13,0.019451016
seem,like,2,13,0.100999266
seem,littl,1,13,0.020258586
seem,mind,1,13,0.019818093
seem,one,1,13,0.022828126
seem,retrospect,1,13,0.019304185
seem,synonym,1,13,0.019304185
seem,thought,1,13,0.02018517
seem,thrive,1,13,0.019304185
seem,tri,1,13,0.020625663
seem,work,1,13,0.021433233
seen,anyon,1,6,0.0422234
seen,media,1,6,0.041905267
seen,polic,1,6,0.042382467
seen,respons,1,6,0.0422234
seen,sunset,1,6,0.041825733
seen,super,1,6,0.0419848
seiz,bomb,1,2,0.125397667
seiz,full,1,2,0.125159067
select,download,1,6,0.0417462
select,edit,1,6,0.041905267
select,host,1,6,0.041905267
select,safeti,1,6,0.0417462
select,sever,1,6,0.041905267
select,target,1,6,0.041825733
selectmenuitem,refer,1,1,0.250159067
self,belief,1,2,0.125079533
self,huge,1,2,0.125397667
sell,ad,1,2,0.125397667
sell,pirat,1,2,0.125079533
seller,mark,1,1,0.250079533
semi,truck,1,1,0.250159067
senat,concern,1,1,0.250318134
send,email,1,5,0.050318134
send,love,1,5,0.052942736
send,mail,1,5,0.050159067
send,ms,1,5,0.050159067
send,pizza,1,5,0.050079533
senior,citizen,1,4,0.0627386
senior,fellow,1,4,0.062579533
senior,idf,1,4,0.0627386
senior,jess,1,4,0.062579533
sens,much,1,1,0.252226935
sent,account,1,3,0.083651467
sent,live,1,3,0.084446801
sent,nine,1,3,0.083571934
sentenc,august,1,2,0.125079533
sentenc,guildelin,1,2,0.125079533
separ,day,1,3,0.085798869
separ,noth,1,3,0.0834924
separ,organis,1,3,0.0834924
sept,commission,1,2,0.125159067
sept,nd,1,2,0.1254772
septemb,mayb,1,1,0.2504772
sequenc,score,1,1,0.250318134
seri,contend,1,5,0.050079533
seri,graphic,1,5,0.050079533
seri,love,1,5,0.052942736
seri,next,1,5,0.051033934
seri,premium,1,5,0.050079533
serious,enough,1,5,0.050636267
serious,harm,1,5,0.050079533
serious,problem,1,5,0.050715801
serious,though,1,5,0.050954401
serious,wow,1,5,0.050556734
serv,dimora,1,3,0.083412867
serv,lord,1,3,0.083412867
serv,two,1,3,0.084764935
servic,free,1,6,0.042621068
servic,includ,1,6,0.042621068
servic,month,1,6,0.042143867
servic,pack,1,6,0.041905267
servic,singl,1,6,0.042143867
servic,sunday,1,6,0.042143867
set,help,1,6,0.043018735
set,interview,1,6,0.0419848
set,medic,1,6,0.041905267
set,oh,1,6,0.042621068
set,revis,1,6,0.0417462
set,webcam,1,6,0.0417462
settl,memphi,1,1,0.250318134
seven,someth,1,2,0.125715801
seven,year,1,2,0.127147402
seventeen,time,1,1,0.253897137
sever,common,1,3,0.0834924
sever,injur,1,3,0.0834924
sever,smaller,1,3,0.0834924
sex,ll,1,1,0.251670201
sexiest,women,1,1,0.250318134
sexual,assault,1,1,0.250079533
shake,paw,1,1,0.250079533
shane,doan,1,1,0.250079533
shape,busi,1,4,0.063533934
shape,one,1,4,0.066397137
shape,rear,1,4,0.062659067
shape,thing,1,4,0.064567869
share,complet,1,4,0.063136267
share,home,1,4,0.064011135
share,plug,1,4,0.062579533
share,soon,1,4,0.062897667
sharepoint,dev,1,1,0.250159067
sharon,book,1,2,0.125636267
sharon,osbourn,1,2,0.125079533
sharp,day,1,2,0.127465536
sharp,said,1,2,0.129772004
shawti,thinkin,1,1,0.250079533
shed,respons,1,1,0.250556734
sheet,transfer,1,1,0.2502386
shelbi,stock,1,1,0.250159067
shi,khaki,1,2,0.125079533
shi,skrillex,1,2,0.125079533
shine,studi,1,1,0.250159067
ship,next,1,1,0.251033934
shit,killin,1,4,0.062579533
shit,mom,1,4,0.0629772
shit,take,1,4,0.064329268
shit,way,1,4,0.063931601
sho,gotta,1,4,0.062579533
sho,post,1,4,0.062897667
sho,suppli,1,4,0.062659067
sho,term,1,4,0.0629772
shoddi,treatment,1,1,0.250079533
shoe,don,1,1,0.253022269
shop,appar,1,2,0.1252386
shop,oh,1,2,0.125954401
shopbowl,com,1,1,0.250318134
shopper,club,1,1,0.250159067
shot,letter,1,1,0.250079533
shoulder,guid,1,1,0.250159067
shouldn,feel,1,2,0.126670201
shouldn,miss,1,2,0.125556734
shout,ninja,1,1,0.250079533
show,book,1,15,0.017260516
show,connect,1,15,0.01688936
show,didn,1,15,0.017334747
show,difficulti,1,15,0.016815129
show,formal,1,15,0.016815129
show,indi,1,15,0.016740898
show,kid,1,15,0.017557441
show,learn,1,15,0.017334747
show,restraint,1,15,0.016740898
show,team,1,15,0.017260516
show,two,2,15,0.084669495
show,viewer,1,15,0.016740898
show,week,1,15,0.018448215
show,yes,1,15,0.017186285
showcas,well,1,1,0.251670201
shower,roll,1,1,0.2502386
shown,make,1,1,0.25326087
shrimp,crab,1,1,0.250159067
shrink,back,1,1,0.251590668
shurqat,suspect,1,1,0.250556734
shut,fuck,1,2,0.125318134
shut,full,1,2,0.125159067
shuttl,famili,1,1,0.250795334
shweeeet,tuesday,1,1,0.250159067
sibl,one,1,1,0.253897137
sick,danc,1,2,0.125318134
sick,year,1,2,0.127147402
sickest,vision,1,1,0.250079533
side,appear,1,6,0.042302934
side,bleed,1,6,0.0417462
side,give,1,6,0.042780134
side,rope,1,6,0.0417462
side,treat,1,6,0.0419848
side,tuesday,1,6,0.041825733
sidelin,coach,1,1,0.2504772
sight,need,1,1,0.251988335
sign,brandon,1,6,0.0417462
sign,entir,1,6,0.041825733
sign,play,1,6,0.043177801
sign,salari,1,6,0.0417462
sign,suggest,1,6,0.042143867
sign,world,1,6,0.042939201
signatur,tune,1,1,0.250397667
signific,mileston,1,1,0.250079533
silenc,silenc,1,2,0.125159067
silenc,sound,1,2,0.125795334
silent,soul,1,1,0.250159067
silli,rummycub,1,1,0.250079533
silv,on,1,1,0.250079533
simba,lion,1,1,0.250079533
simpl,buy,1,5,0.050397667
simpl,littl,1,5,0.051113468
simpl,program,1,5,0.050397667
simpl,reli,1,5,0.050159067
simpl,sma,1,5,0.050079533
simpli,forc,1,2,0.125318134
simpli,toxic,1,2,0.125079533
sinc,anoth,1,10,0.025874867
sinc,atari,1,10,0.025079533
sinc,bi,1,10,0.0254772
sinc,come,1,10,0.026988335
sinc,haven,1,10,0.0252386
sinc,join,1,10,0.0252386
sinc,mess,1,10,0.025079533
sinc,onset,1,10,0.025079533
sinc,rim,1,10,0.025079533
sinc,week,1,10,0.026908802
sing,come,1,4,0.064488335
sing,competit,1,4,0.062659067
sing,follow,1,4,0.063852068
sing,say,1,4,0.064567869
singapor,great,1,1,0.251590668
singer,beyonc,1,1,0.250079533
singl,bat,1,7,0.036055143
singl,day,2,7,0.180684745
singl,includ,1,7,0.036532344
singl,left,1,7,0.036055143
singl,stroke,1,7,0.035782457
singl,third,1,7,0.035986972
sister,ever,1,5,0.050636267
sister,guy,1,5,0.051193001
sister,im,1,5,0.050318134
sister,judi,1,5,0.050079533
sister,resid,1,5,0.0502386
sit,block,1,3,0.083651467
sit,tea,1,3,0.083890067
sit,well,1,3,0.085003535
site,polici,1,4,0.062659067
site,though,1,4,0.063454401
site,top,1,4,0.063136267
site,www,1,4,0.062818134
situat,like,1,5,0.054199364
situat,notic,1,5,0.05019088
situat,person,1,5,0.050509014
situat,wors,2,5,0.250254507
six,flag,1,10,0.025079533
six,game,1,10,0.026272534
six,hors,1,10,0.025079533
six,million,1,10,0.025397667
six,month,1,10,0.0254772
six,polic,1,10,0.025715801
six,prepar,1,10,0.025397667
six,run,1,10,0.026193001
six,sta,1,10,0.025715801
six,time,1,10,0.028897137
size,project,1,1,0.250397667
ski,love,1,1,0.252942736
skill,around,1,1,0.251033934
skip,strip,1,1,0.250079533
skrillex,show,1,1,0.251113468
skulli,struggl,1,1,0.2502386
sky,adjac,1,2,0.125079533
sky,issu,1,2,0.125397667
skyland,xbox,1,1,0.250079533
slack,leather,1,1,0.250079533
slam,chest,1,1,0.250159067
sleazi,cousin,1,1,0.250079533
sleep,earli,1,7,0.036191486
sleep,level,1,7,0.035850629
sleep,like,1,7,0.040213604
sleep,one,1,7,0.039054689
sleep,roommat,2,7,0.1786396
sleep,ve,1,7,0.037077715
slice,barbra,1,1,0.250079533
slight,influenc,1,1,0.250079533
slip,somewhat,1,1,0.250079533
slog,sun,1,1,0.250397667
sloppi,help,1,1,0.251352068
slow,end,1,1,0.250795334
slowli,suffoc,1,1,0.250079533
sm,experi,1,1,0.250397667
sma,stay,1,1,0.250636267
small,amount,2,8,0.15654825
small,bedroom,1,8,0.03130965
small,busi,2,8,0.157025451
small,hostel,1,8,0.03130965
small,lift,1,8,0.0313693
small,market,1,8,0.0316079
smaller,chronolog,1,2,0.125079533
smaller,pa,1,2,0.127545069
smash,come,1,4,0.064488335
smash,face,1,4,0.063056734
smash,outer,1,4,0.062659067
smash,still,1,4,0.063533934
smell,like,1,1,0.255249205
smh,one,1,1,0.253897137
smile,can,1,3,0.087628137
smile,reason,1,3,0.083571934
smile,take,1,3,0.085162602
smith,clarinet,1,3,0.083412867
smith,comment,1,3,0.083571934
smith,oceansid,1,3,0.083412867
smither,valentin,1,1,0.250159067
smoke,anymor,1,4,0.062579533
smoke,debri,1,4,0.062579533
smoke,marijuana,1,4,0.062659067
smoke,weed,1,4,0.062579533
smoker,life,1,2,0.126033934
smoker,littl,1,2,0.126113468
smut,ent,1,1,0.2502386
snack,must,1,1,0.250397667
snap,back,1,3,0.084924001
snap,morn,1,3,0.083969601
snap,teeth,1,3,0.0834924
sneez,sniffl,1,1,0.250079533
sniffl,hous,1,1,0.250874867
snore,loud,1,1,0.250079533
snow,cone,1,3,0.083412867
snow,googl,1,3,0.0834924
snow,night,1,3,0.084367268
snyder,tuba,1,1,0.250079533
so,major,1,1,0.250397667
soar,qualiti,1,2,0.125397667
soar,top,1,2,0.125636267
social,behaviour,1,2,0.125079533
social,network,1,2,0.1252386
socialis,among,1,1,0.2502386
societi,wast,1,1,0.2504772
sofa,hickey,1,2,0.125159067
sofa,wash,1,2,0.125318134
soft,grab,1,2,0.125318134
soft,spoken,1,2,0.125079533
softwar,autom,1,2,0.125079533
softwar,dvds,1,2,0.125079533
sold,acr,1,3,0.083412867
sold,mystiqu,1,3,0.083412867
sold,reserv,1,3,0.083571934
sole,clap,1,3,0.083412867
sole,feet,1,3,0.083651467
sole,point,1,3,0.084128667
solicit,input,1,1,0.250079533
soloist,will,1,1,0.253579003
solut,involv,1,1,0.250397667
somebodi,make,1,1,0.25326087
someday,can,1,1,0.254294804
someon,beauti,1,5,0.050556734
someon,els,1,5,0.0504772
someon,say,1,5,0.052067869
someon,special,1,5,0.050636267
someon,stop,1,5,0.050636267
someplac,said,1,1,0.254772004
someth,amazon,1,9,0.027857311
someth,beyond,1,9,0.028095911
someth,doesnt,1,9,0.027936845
someth,iu,1,9,0.027857311
someth,learn,1,9,0.028493578
someth,like,1,9,0.033026982
someth,studi,1,9,0.027936845
someth,tri,1,9,0.029288912
someth,year,1,9,0.02992518
somethin,chang,1,1,0.251193001
sometim,cauliflow,1,7,0.035793819
sometim,doabl,1,7,0.035793819
sometim,eclips,1,7,0.035793819
sometim,hair,1,7,0.035952886
sometim,locat,1,7,0.035873353
sometim,prepar,1,7,0.036111953
sometim,wear,1,7,0.036032419
somewhat,day,1,1,0.252465536
somewher,struggl,1,2,0.1252386
somewher,two,1,2,0.126431601
son,aggre,1,5,0.050079533
son,patrick,1,5,0.050079533
son,reunit,1,5,0.050079533
son,suggest,1,5,0.0504772
son,victor,1,5,0.050079533
song,a,1,8,0.032522534
song,album,1,8,0.031568134
song,beyond,1,8,0.031568134
song,cd,1,8,0.031329533
song,one,1,8,0.035147137
song,still,1,8,0.032283934
song,vari,1,8,0.031329533
song,weird,1,8,0.031409067
soo,anoth,1,1,0.250874867
soon,don,1,5,0.053022269
soon,ll,1,5,0.051670201
soon,much,1,5,0.052226935
soon,next,1,5,0.051033934
soon,suit,1,5,0.050159067
sophist,underwear,1,1,0.250079533
sorri,get,1,5,0.054056204
sorri,hey,1,5,0.050795334
sorri,life,1,5,0.051033934
sorri,technic,1,5,0.050159067
sorri,yike,1,5,0.050159067
soul,energi,1,2,0.1254772
soul,search,1,2,0.125079533
sound,design,1,10,0.02542948
sound,effo,1,10,0.02514316
sound,good,1,10,0.027147402
sound,like,2,10,0.129724284
sound,music,1,10,0.025644221
sound,realli,1,10,0.026073701
sound,relax,1,10,0.02528632
sound,sloppi,1,10,0.02507158
sound,tri,1,10,0.026360021
sounda,former,1,1,0.2504772
soundsystem,pa,1,1,0.252545069
soundtrack,late,1,1,0.250874867
soundwis,musicwis,1,1,0.250079533
soup,lunch,1,1,0.250159067
sour,cream,1,1,0.2502386
sousa,po,1,1,0.2504772
south,alway,1,4,0.063852068
south,london,1,4,0.062579533
south,notori,1,4,0.062579533
south,pacif,1,4,0.062579533
southern,oregon,1,3,0.083412867
southern,railroad,1,3,0.083412867
southern,region,1,3,0.083412867
sox,bat,1,1,0.250397667
space,anybodi,1,4,0.062579533
space,line,1,4,0.062818134
space,sinc,1,4,0.063295334
space,sofa,1,4,0.062659067
spaghetti,diagram,1,1,0.250079533
spald,friend,1,1,0.250874867
spammer,cost,1,2,0.125715801
spammer,like,1,2,0.130249205
spanisch,liebeslied,1,1,0.250079533
spanish,black,1,3,0.084049134
spanish,inner,1,3,0.083412867
spanish,omelett,1,3,0.083412867
spark,one,1,1,0.253897137
sparkl,wit,1,1,0.250159067
speak,balanc,1,3,0.083571934
speak,event,1,3,0.083571934
speak,privat,1,3,0.0834924
speaker,can,1,1,0.254294804
spear,dixieland,1,1,0.250079533
spec,click,1,1,0.250079533
special,interest,1,8,0.031568134
special,ll,1,8,0.032920201
special,peter,1,8,0.0314886
special,read,1,8,0.031806734
special,team,1,8,0.031886267
special,thing,1,8,0.033317869
special,tribun,1,8,0.031409067
special,victim,1,8,0.031568134
specialist,tack,1,1,0.250079533
specif,develop,1,1,0.250556734
speechless,often,1,1,0.250556734
speed,main,1,1,0.250397667
speedi,forward,1,1,0.250159067
spell,fuck,1,1,0.250318134
spelt,wrong,1,1,0.250397667
spend,mother,1,8,0.031697375
spend,next,1,8,0.031896209
spend,predecessor,1,8,0.031299708
spend,time,4,8,0.40868571
spend,whole,1,8,0.031448834
spent,much,1,2,0.127226935
spent,wash,1,2,0.125318134
sphere,rm,1,1,0.250079533
spi,zeitgeist,1,1,0.250079533
spice,carrot,1,2,0.125079533
spice,get,1,2,0.129056204
spicin,thing,1,1,0.252067869
spirit,ala,1,1,0.250159067
spivak,senior,1,1,0.250318134
split,first,1,1,0.252545069
spo,s,3,3,0.750159067
spoke,us,1,1,0.251670201
spoken,decid,1,1,0.250556734
spokesman,al,1,2,0.1252386
spokesman,peter,1,2,0.1252386
sponsor,bill,1,2,0.125556734
sponsor,great,1,2,0.126590668
spot,peopl,1,2,0.126988335
spot,togeth,1,2,0.125556734
spotifi,free,1,1,0.250954401
spread,geograph,1,1,0.250079533
spree,wast,1,1,0.2504772
spri,seem,1,1,0.250954401
spring,train,1,1,0.2504772
springfield,cardin,1,2,0.1252386
springfield,tallest,1,2,0.125079533
springtim,awaken,1,2,0.125079533
springtim,paper,1,2,0.1254772
sprint,corridor,1,1,0.250079533
sq,featur,1,1,0.2502386
squad,let,1,2,0.126908802
squad,look,1,2,0.126272534
squar,shoulder,1,1,0.250079533
srs,real,1,1,0.250636267
st,andr,1,6,0.041732945
st,helen,1,6,0.041732945
st,loui,2,6,0.208399611
st,luke,1,6,0.041732945
st,stephen,1,6,0.041799222
sta,convers,1,9,0.02791917
sta,ed,2,9,0.139171674
sta,er,1,9,0.02791917
sta,fifth,1,9,0.027848474
sta,ing,1,9,0.028060563
sta,ingnow,1,9,0.027848474
sta,s,1,9,0.028201956
sta,use,1,9,0.029545187
stabl,church,1,1,0.250397667
stadium,sit,1,2,0.1252386
stadium,vote,1,2,0.125397667
staff,benni,1,2,0.125079533
staff,seven,1,2,0.125159067
stage,puppet,2,2,0.625039767
stamp,imag,1,2,0.125715801
stamp,pardon,1,2,0.125079533
stanc,seem,1,1,0.250954401
stand,comedian,1,5,0.050079533
stand,conc,1,5,0.050159067
stand,say,1,5,0.052067869
stand,sole,1,5,0.0502386
stand,tri,1,5,0.051511135
standard,differ,1,2,0.125636267
standard,slip,1,2,0.125079533
stapl,mani,1,1,0.251590668
stapleton,attorney,1,1,0.2502386
star,chick,1,7,0.035952886
star,feel,1,7,0.037384487
star,impress,1,7,0.036032419
star,make,1,7,0.038975155
star,maker,1,7,0.036032419
star,mila,1,7,0.035793819
star,video,1,7,0.036032419
stare,soft,1,1,0.250159067
stargaz,battl,1,1,0.250079533
state,assess,1,8,0.031329533
state,bear,1,8,0.031329533
state,board,1,8,0.0314886
state,cardiac,1,8,0.031329533
state,inform,1,8,0.031806734
state,money,1,8,0.031886267
state,super,1,8,0.031568134
state,use,1,8,0.033238335
statement,releas,1,2,0.125318134
statement,tonight,1,2,0.126113468
station,ador,1,3,0.083412867
station,inn,1,3,0.083412867
station,turn,1,3,0.084287734
statist,reason,1,3,0.083571934
statist,spammer,1,3,0.0834924
statist,wast,1,3,0.083810534
status,activ,1,2,0.125318134
status,re,1,2,0.126749735
stay,close,1,9,0.028414045
stay,fact,1,9,0.028016378
stay,hotel,1,9,0.027936845
stay,just,1,9,0.031913515
stay,loiter,1,9,0.027857311
stay,nicu,1,9,0.027857311
stay,right,1,9,0.029209379
stay,touch,1,9,0.028095911
stay,tune,1,9,0.028175445
stedfast,insist,1,1,0.250079533
steel,blue,1,1,0.2502386
stellar,repli,1,1,0.250159067
step,boost,1,3,0.083571934
step,make,1,3,0.086594203
step,ve,1,3,0.084924001
stepbroth,appear,1,1,0.250636267
stephani,plum,1,1,0.250079533
stephen,covey,1,2,0.125079533
stephen,like,1,2,0.130249205
stepmoth,stepbroth,1,1,0.250079533
stereo,system,1,1,0.250397667
steve,dad,1,2,0.125159067
steve,thonn,1,2,0.125079533
still,abl,1,13,0.020026103
still,definit,1,13,0.019469369
still,foolish,1,13,0.019389836
still,give,1,13,0.020344237
still,haven,1,13,0.019469369
still,mexico,1,13,0.019389836
still,need,1,13,0.021219104
still,nice,1,13,0.020105637
still,pa,1,13,0.021775838
still,religion,1,13,0.019389836
still,seem,1,13,0.02018517
still,trend,1,13,0.019310303
still,weird,1,13,0.019389836
sting,bryan,1,1,0.250079533
stite,yes,1,1,0.250556734
stock,love,1,2,0.127942736
stock,usual,1,2,0.1254772
stoke,present,1,1,0.250159067
stomach,hu,1,1,0.250159067
stone,singer,1,1,0.250079533
stonepoint,communiti,1,1,0.250159067
stonepointcc,org,2,2,0.625079533
stool,ce,1,1,0.250556734
stop,coffeeshop,1,8,0.031329533
stop,now,1,8,0.033158802
stop,say,1,8,0.033317869
stop,sudden,1,8,0.031329533
stop,track,1,8,0.031806734
stop,use,1,8,0.033238335
stop,usual,1,8,0.0317272
stop,wait,1,8,0.0317272
store,away,1,2,0.125874867
store,folder,1,2,0.125079533
storm,head,1,1,0.250715801
stotik,auteur,1,2,0.125079533
stotik,discreet,1,2,0.125079533
stove,top,1,1,0.250636267
stover,mix,1,1,0.250159067
straight,polic,1,1,0.250715801
strang,funni,1,1,0.250159067
stranger,made,1,1,0.251272534
stray,away,1,1,0.250874867
streak,abc,1,2,0.125079533
streak,rate,1,2,0.125318134
street,cloth,1,5,0.0502386
street,dublin,1,5,0.0502386
street,night,1,5,0.051033934
street,song,1,5,0.050636267
street,take,1,5,0.051829268
streeter,drop,1,1,0.250397667
streisand,abl,1,1,0.250795334
strength,percent,1,1,0.2504772
stretch,behind,1,2,0.125556734
stretch,komarek,1,2,0.125079533
strewn,smoke,1,1,0.250318134
stricken,treat,1,1,0.250318134
strict,infrastructur,1,1,0.250079533
strike,game,1,2,0.126272534
strike,zone,1,2,0.1252386
strikeout,walk,1,1,0.250795334
strip,new,1,1,0.252704136
stroke,titl,1,1,0.250318134
strong,foundat,1,5,0.050159067
strong,make,1,5,0.05326087
strong,month,1,5,0.0504772
strong,muscl,1,5,0.050079533
strong,season,1,5,0.050795334
stronger,european,1,2,0.125159067
stronger,whew,1,2,0.125079533
strongest,man,1,1,0.251033934
stronghold,seen,1,1,0.2504772
struck,victim,1,1,0.250318134
struggl,breath,1,3,0.083651467
struggl,math,1,3,0.083571934
struggl,read,1,3,0.083890067
stuckey,jason,1,1,0.250079533
student,plead,1,3,0.0834924
student,re,1,3,0.085083068
student,type,1,3,0.083571934
studi,plot,1,2,0.125318134
studi,shown,1,2,0.125079533
studio,along,1,3,0.083651467
studio,boast,1,3,0.083412867
studio,got,1,3,0.085083068
stuff,actual,1,7,0.036430086
stuff,also,1,7,0.037384487
stuff,back,1,7,0.037304954
stuff,kid,1,7,0.036668687
stuff,matheni,1,7,0.035873353
stuff,need,1,7,0.037702621
stuff,pass,1,7,0.036032419
stumbl,back,1,1,0.251590668
stump,minneapoli,1,1,0.250079533
stupid,bitch,1,2,0.125079533
stupid,just,1,2,0.129135737
style,choic,1,2,0.125159067
style,posit,1,2,0.1252386
subject,plan,1,1,0.250874867
submit,fraudul,1,1,0.250079533
substanc,compound,1,1,0.250159067
subway,breakfast,1,2,0.125159067
subway,foot,1,2,0.125318134
success,oper,1,3,0.083651467
success,ron,1,3,0.083412867
success,ten,1,3,0.0834924
suck,get,1,1,0.254056204
sucker,trade,1,1,0.250159067
sudden,friend,1,1,0.250874867
sue,mclaughlin,1,1,0.250079533
sueann,like,1,1,0.255249205
suffoc,cross,1,1,0.250318134
suggest,anoth,1,6,0.042541534
suggest,come,1,6,0.043655002
suggest,find,1,6,0.042700601
suggest,go,1,6,0.045325203
suggest,improv,1,6,0.041905267
suggest,ratio,1,6,0.041825733
suit,offic,1,2,0.125874867
suit,peoria,1,2,0.125159067
suitcas,bob,1,1,0.250159067
sullivan,call,1,1,0.251033934
sum,pg,1,1,0.250159067
summer,join,1,2,0.1252386
summer,panel,1,2,0.125079533
sun,chang,1,5,0.051193001
sun,come,1,5,0.051988335
sun,dip,1,5,0.050079533
sun,sea,1,5,0.050159067
sun,TRUE,1,5,0.0504772
sunday,alreadi,1,6,0.042621068
sunday,brunch,1,6,0.0417462
sunday,network,1,6,0.041905267
sunday,said,1,6,0.046438671
sunday,school,1,6,0.042700601
sunday,surpris,1,6,0.041905267
sundrop,commerci,1,1,0.2502386
sunk,can,1,1,0.254294804
sunset,ever,1,2,0.125636267
sunset,thought,1,2,0.126033934
super,bowl,1,4,0.062659067
super,easi,1,4,0.0627386
super,everi,1,4,0.063533934
super,pac,1,4,0.062659067
superior,lovin,1,1,0.250159067
supernatur,forc,1,1,0.250318134
supplement,necessarili,1,1,0.250079533
suppli,compani,1,2,0.125636267
suppli,sphere,1,2,0.125079533
suppo,derek,1,7,0.035850629
suppo,er,2,7,0.178707772
suppo,former,1,7,0.036123315
suppo,ing,1,7,0.035986972
suppo,issu,1,7,0.036055143
suppo,now,1,7,0.037350401
suppos,walk,1,1,0.250795334
supremo,can,1,1,0.254294804
surcharg,human,1,1,0.250397667
sure,don,1,8,0.034272269
sure,enough,1,8,0.031886267
sure,hell,1,8,0.031568134
sure,help,1,8,0.032602068
sure,hope,1,8,0.031965801
sure,stay,1,8,0.031886267
sure,vegetarian,1,8,0.031329533
sure,will,1,8,0.034829003
surfac,pick,1,1,0.250556734
surgeri,mother,1,1,0.250715801
surpass,grizzgala,1,1,0.250079533
surpris,everyon,1,3,0.084049134
surpris,number,1,3,0.083969601
surpris,park,1,3,0.083890067
surrend,first,1,3,0.085878402
surrend,isn,1,3,0.083731
surrend,richard,1,3,0.0834924
surround,jame,1,1,0.2502386
survey,cover,1,1,0.250159067
surviv,countri,1,2,0.125636267
surviv,just,1,2,0.129135737
suspect,affili,1,7,0.035793819
suspect,al,1,7,0.035952886
suspect,also,1,7,0.037384487
suspect,gang,1,7,0.036032419
suspect,member,1,7,0.03627102
suspect,rang,1,7,0.035873353
suspect,sell,1,7,0.035873353
sustain,design,1,2,0.1254772
sustain,practic,1,2,0.1252386
sway,anyth,1,1,0.250795334
swear,black,1,1,0.250715801
sweatshi,beauti,1,1,0.250556734
sweep,food,1,1,0.2502386
sweet,adapt,1,4,0.062579533
sweet,excit,1,4,0.062818134
sweet,guest,1,4,0.0627386
sweet,let,1,4,0.064408802
swell,longer,1,1,0.250079533
swerv,front,1,1,0.2502386
swim,fin,1,1,0.250079533
swindon,normal,1,2,0.125079533
swindon,riddl,1,2,0.125079533
swinger,idealist,1,1,0.250079533
switch,around,1,3,0.084367268
switch,chapter,1,3,0.083412867
switch,charact,1,3,0.083571934
switenki,manag,1,1,0.250715801
sympathi,made,1,2,0.126272534
sympathi,sho,1,2,0.125318134
symphoni,hall,1,1,0.250159067
synonym,senior,1,1,0.250318134
system,allow,1,5,0.0504772
system,impos,1,5,0.050159067
system,instead,1,5,0.0504772
system,play,1,5,0.051511135
system,pretti,1,5,0.050795334
sáenz,said,1,1,0.254772004
tabl,base,1,5,0.0504772
tabl,chair,1,5,0.050318134
tabl,eight,1,5,0.050159067
tabl,justin,1,5,0.050079533
tabl,sold,1,5,0.0502386
tabucchi,die,1,1,0.250874867
tack,surgeri,1,1,0.250079533
tackl,give,1,1,0.251113468
tag,ran,1,1,0.2502386
tailor,expens,1,1,0.250318134
take,adam,1,24,0.010562478
take,addit,1,24,0.010635384
take,anoth,1,24,0.011218628
take,back,1,24,0.011874779
take,bodi,1,24,0.010708289
take,call,1,24,0.01136444
take,care,2,24,0.052593673
take,chicago,1,24,0.010562478
take,day,1,24,0.012676741
take,design,1,24,0.0108541
take,donat,1,24,0.010635384
take,huge,1,24,0.010781195
take,job,1,24,0.010999912
take,just,1,24,0.014207759
take,money,1,24,0.010999912
take,offic,1,24,0.011218628
take,oppo,1,24,0.010635384
take,order,1,24,0.0108541
take,pa,1,24,0.012749647
take,step,1,24,0.010635384
take,temperatur,1,24,0.010489572
take,time,2,24,0.055655709
taken,flickr,1,2,0.125079533
taken,lake,1,2,0.1252386
takeoff,head,1,1,0.250715801
tale,least,1,2,0.125636267
tale,love,1,2,0.127942736
talent,piano,1,1,0.250159067
talk,barbera,1,9,0.028016378
talk,damn,1,9,0.027857311
talk,fast,1,9,0.028095911
talk,late,1,9,0.028652645
talk,minut,1,9,0.028175445
talk,move,1,9,0.028652645
talk,necess,1,9,0.027857311
talk,thi,1,9,0.027936845
talk,younger,1,9,0.027857311
tallest,build,1,1,0.250715801
tammi,rest,1,1,0.2502386
tampa,bay,1,1,0.250079533
tangent,chandler,1,1,0.250397667
tangibl,common,1,1,0.250159067
tap,sold,1,2,0.1252386
tap,thing,1,2,0.127067869
target,idea,1,2,0.1254772
target,purchas,1,2,0.1252386
task,correct,1,1,0.250397667
tattoo,fallout,1,1,0.250079533
taught,now,1,1,0.251908802
tausha,cram,1,1,0.250079533
tax,collector,1,3,0.083412867
tax,taxpay,1,3,0.083412867
tax,year,1,3,0.085480735
taxpay,give,1,1,0.251113468
taylor,baylor,1,2,0.125159067
taylor,creat,1,2,0.125636267
te,new,1,1,0.252704136
tea,actual,1,7,0.036430086
tea,hat,1,7,0.035873353
tea,inspir,1,7,0.036191486
